RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31
3101,0,Los Angeles County,County,CA,CA,Los Angeles-Long Beach-Anaheim,06,037,152236.0,152135.0,152041.0,151896.0,151754.0,151682.0,151630.0,151363.0,150967.0,150512.0,150275.0,150049.0,149387.0,148705.0,148178.0,148145.0,148144.0,148131.0,148353.0,149048.0,149813.0,150655.0,151173.0,152044.0,153474.0,155241.0,156892.0,157995.0,159177.0,160189.0,160859.0,161658.0,163041.0,164652.0,166374.0,167667.0,169270.0,170710.0,172118.0,173414.0,174717.0,176611.0,178736.0,180171.0,181118.0,182097.0,183537.0,184944.0,186299.0,187504.0,189076.0,190693.0,192541.0,194112.0,195664.0,197513.0,199453.0,201170.0,202842.0,204641.0,206350.0,208121.0,209875.0,212029.0,213970.0,216071.0,217808.0,219748.0,221495.0,223774.0,225894.0,228272.0,230629.0,233418.0,236300.0,239422.0,242375.0,245665.0,249391.0,253324.0,257435.0,261694.0,266346.0,270887.0,274881.0,278465.0,282390.0,285844.0,289795.0,293077.0,297734.0,302629.0,307700.0,311820.0,316816.0,322447.0,329461.0,336009.0,342586.0,350220.0,359125.0,368004.0,375368.0,381952.0,389644.0,397151.0,403271.0,408648.0,413293.0,420098.0,426289.0,432555.0,436665.0,441988.0,448268.0,455384.0,462555.0,470389.0,476500.0,481432.0,485896.0,489411.0,493635.0,496124.0,500381.0,503020.0,504856.0,505415.0,503136.0,501456.0,500704.0,501793.0,501095.0,499452.0,497552.0,497618.0,496265.0,494631.0,491448.0,487669.0,483067.0,476954.0,471607.0,466477.0,462274.0,456534.0,448080.0,437758.0,426859.0,418478.0,410410.0,403405.0,398215.0,393892.0,388496.0,379441.0,372643.0,368545.0,366244.0,363241.0,360484.0,357685.0,356235.0,356321.0,356599.0,356776.0,357498.0,360350.0,360954.0,359081.0,358709.0,359446.0,362646.0,360948.0,358890.0,354731.0,351521.0,348186.0,344206.0,341608.0,339677.0,338872.0,336324.0,333724.0,328625.0,327184.0,325429.0,323957.0,321124.0,318130.0,317340.0,315440.0,314225.0,312643.0,311604.0,310863.0,311359.0,312170.0,313356.0,314702.0,316907.0,320679.0,323576.0,328208.0,331560.0,337784.0,344224.0,352604.0,359567.0,366680.0,373849.0,382660.0,390383.0,395865.0,400354.0,403107.0,407281.0,408317.0,409944.0,409758.0,410957.0,411473.0,412910.0,412403.0,412367.0,412779.0,415049.0,417398.0,420338.0,423591.0,426786.0,427702.0,429612.0,431301.0,433186.0,434998.0,436983.0,439666.0,442037.0,445673.0,447283.0,449339.0,450222.0,454370.0,456866.0,459866.0,461085.0,463709.0,467137.0,470832.0,472617.0,473705.0,476581.0,479366.0,482452.0,484175.0,487591.0,490563.0,494204.0,497330.0,500074.0,502540.0,507143.0,511590.0,515474.0,519195.0,523524.0,527236.0,530125.0,532788.0,535499.0,536672.0,537104.0,537598.0,538051.0,537457.0,537010.0,534719.0,532428.0,531642.0,534316.0,538269.0,538818.0,538373.0,538224.0,540206.0,541236.0,543332.0,545446.0,549217.0,552910.0,556159.0,557089.0,557484.0,560710.0,565868.0,571558.0,575956.0
139,1,Cook County,County,IL,IL,Chicago-Naperville-Elgin,17,031,145222.0,144982.0,144667.0,144648.0,144360.0,144540.0,144352.0,144758.0,145279.0,146090.0,146945.0,147553.0,148214.0,148861.0,149671.0,149762.0,150440.0,150372.0,150706.0,149866.0,148779.0,147119.0,145684.0,145078.0,144859.0,144973.0,145352.0,145951.0,146474.0,147097.0,148073.0,149894.0,152290.0,155271.0,157935.0,160001.0,161283.0,162431.0,163420.0,164578.0,165555.0,167203.0,168886.0,170329.0,171250.0,172113.0,173383.0,174759.0,176802.0,178862.0,180957.0,182831.0,184816.0,186654.0,188422.0,190192.0,192110.0,194047.0,196167.0,198324.0,200222.0,201829.0,203638.0,205586.0,207724.0,209707.0,211571.0,213608.0,215619.0,217753.0,219624.0,221208.0,222737.0,224354.0,226287.0,227749.0,229293.0,230460.0,232125.0,233601.0,235310.0,236599.0,237650.0,238867.0,240147.0,241726.0,242838.0,244124.0,244719.0,245514.0,246094.0,247041.0,247978.0,249124.0,250273.0,251475.0,252894.0,254141.0,255345.0,256752.0,258480.0,260432.0,262077.0,263670.0,264869.0,266319.0,267931.0,269627.0,270982.0,272284.0,273690.0,275342.0,277297.0,279304.0,281269.0,283033.0,285345.0,287376.0,289323.0,290975.0,292400.0,294038.0,295167.0,296667.0,297359.0,298073.0,298328.0,298728.0,298672.0,298616.0,298433.0,298776.0,299228.0,300306.0,299647.0,299434.0,297727.0,297559.0,296005.0,295757.0,294610.0,294654.0,294249.0,293749.0,293760.0,290669.0,291553.0,287285.0,287682.0,282995.0,283032.0,279515.0,278999.0,275814.0,274216.0,270089.0,265865.0,262729.0,258946.0,257904.0,255128.0,254569.0,253589.0,253413.0,251307.0,249809.0,247425.0,247891.0,247179.0,248156.0,245763.0,245498.0,242504.0,242025.0,237327.0,234861.0,231426.0,229654.0,226643.0,223615.0,220878.0,218339.0,216575.0,213675.0,212109.0,209205.0,208587.0,206519.0,205324.0,202041.0,200552.0,198032.0,196451.0,193043.0,192272.0,191356.0,191214.0,189839.0,188389.0,187552.0,187275.0,187999.0,188863.0,189662.0,191308.0,193321.0,194587.0,196206.0,197665.0,200623.0,203533.0,206760.0,208922.0,212140.0,213886.0,216388.0,217246.0,219143.0,220087.0,220344.0,220988.0,222043.0,222929.0,223158.0,224253.0,224968.0,225976.0,226569.0,227237.0,227453.0,228119.0,229863.0,231533.0,232214.0,232787.0,233461.0,233961.0,234004.0,234176.0,235030.0,236219.0,238294.0,239756.0,240740.0,241065.0,241676.0,242893.0,243969.0,244805.0,245973.0,247683.0,248760.0,249622.0,249928.0,251493.0,252802.0,253870.0,254528.0,255058.0,255999.0,257105.0,257570.0,257748.0,258417.0,260438.0,262023.0,262186.0,261798.0,261974.0,262577.0,262599.0,262601.0,262721.0,263190.0,263745.0,264211.0,263571.0,262858.0,262557.0,263259.0,263998.0,264561.0,264873.0,264996.0,264410.0,263999.0,263270.0,262918.0,262933.0,263380.0,264090.0,264536.0,264907.0,265438.0,266609.0,268047.0,270153.0,272313.0
1090,2,Harris County,County,TX,TX,Houston-The Woodlands-Sugar Land,48,201,100708.0,101192.0,101286.0,101746.0,101918.0,102111.0,102099.0,102206.0,102145.0,102464.0,102958.0,103477.0,103526.0,102863.0,102635.0,102035.0,101893.0,101546.0,101739.0,101526.0,101491.0,100897.0,100306.0,99575.0,99516.0,99867.0,100277.0,100954.0,101424.0,102026.0,102228.0,102804.0,103334.0,103867.0,103989.0,104268.0,104470.0,105247.0,105316.0,105706.0,106003.0,106437.0,106350.0,106172.0,106127.0,106288.0,106290.0,106425.0,106532.0,106375.0,106683.0,106311.0,106184.0,105575.0,106165.0,106133.0,106209.0,105620.0,106406.0,106325.0,106326.0,105829.0,105525.0,105439.0,104974.0,105165.0,104827.0,104650.0,104480.0,105062.0,104554.0,104567.0,104003.0,104456.0,104298.0,105189.0,106015.0,106603.0,107143.0,107340.0,107583.0,107154.0,107709.0,107686.0,108179.0,107624.0,108117.0,107746.0,107464.0,107318.0,106706.0,107240.0,106838.0,106739.0,106027.0,106150.0,106268.0,106575.0,106109.0,105306.0,104797.0,104452.0,104763.0,104410.0,104442.0,105033.0,104932.0,104872.0,104541.0,105053.0,105538.0,106052.0,106072.0,105855.0,105641.0,105797.0,105869.0,105582.0,105589.0,106060.0,106640.0,106772.0,106538.0,106398.0,106854.0,107163.0,107630.0,107324.0,107598.0,107449.0,107886.0,107573.0,107698.0,107048.0,106985.0,107176.0,107263.0,106981.0,106217.0,105992.0,106102.0,106191.0,106374.0,105987.0,105303.0,104635.0,104228.0,103720.0,103128.0,102844.0,102728.0,102622.0,101987.0,101573.0,100604.0,100057.0,99558.0,99763.0,99674.0,99585.0,99383.0,99462.0,99585.0,99581.0,99420.0,99177.0,99272.0,99424.0,99402.0,99126.0,98917.0,98665.0,98348.0,97631.0,96702.0,95570.0,94785.0,94225.0,93908.0,93484.0,93030.0,92458.0,91770.0,91340.0,91153.0,91161.0,91213.0,91476.0,91687.0,91775.0,91358.0,91183.0,91076.0,91283.0,91457.0,91499.0,91377.0,91355.0,91643.0,91980.0,92208.0,92463.0,92952.0,93457.0,94122.0,94761.0,95755.0,96837.0,98033.0,99017.0,99853.0,100643.0,101538.0,102510.0,103527.0,104439.0,105251.0,106152.0,106747.0,107484.0,108144.0,109182.0,110316.0,111768.0,113214.0,114437.0,115586.0,116775.0,118041.0,118955.0,120136.0,121134.0,122237.0,123003.0,123534.0,124067.0,124554.0,125391.0,125706.0,126012.0,126564.0,127457.0,128102.0,128354.0,128668.0,129135.0,129856.0,129980.0,130064.0,129891.0,130631.0,131369.0,131718.0,131872.0,132099.0,132605.0,132901.0,133194.0,133335.0,133626.0,133836.0,134197.0,134530.0,134987.0,135412.0,135672.0,136024.0,136717.0,137536.0,138142.0,138666.0,139251.0,139922.0,140344.0,140680.0,141051.0,141762.0,142345.0,142445.0,142231.0,142092.0,142467.0,142921.0,143374.0,143159.0,143222.0,143113.0,143402.0,143334.0,143490.0,143987.0,144543.0,145055.0,145306.0,145594.0,145876.0,146694.0,147451.0
2402,3,Maricopa County,County,AZ,AZ,Phoenix-Mesa-Scottsdale,04,013,79199.0,79397.0,79612.0,80052.0,80498.0,80886.0,81235.0,81543.0,81882.0,82218.0,82563.0,82917.0,83327.0,83749.0,84146.0,84488.0,84819.0,85172.0,85508.0,85850.0,86222.0,86593.0,86948.0,87253.0,87525.0,87814.0,88101.0,88368.0,88619.0,88904.0,89335.0,89861.0,90256.0,90643.0,91027.0,91473.0,91782.0,92033.0,92283.0,92618.0,92997.0,93552.0,94029.0,94450.0,94832.0,95230.0,95624.0,95983.0,96499.0,97030.0,97593.0,98139.0,98716.0,99117.0,99519.0,99918.0,100418.0,100857.0,101221.0,101605.0,101998.0,102452.0,102867.0,103202.0,103503.0,103784.0,104059.0,104282.0,104546.0,104895.0,105360.0,105744.0,106093.0,106347.0,106688.0,107038.0,107351.0,107751.0,108165.0,108713.0,109182.0,109648.0,110120.0,110655.0,111226.0,111720.0,112142.0,112583.0,113053.0,113416.0,113650.0,113869.0,114288.0,114803.0,115308.0,115858.0,116511.0,117364.0,118381.0,119432.0,120516.0,121405.0,122662.0,124235.0,125642.0,127245.0,128840.0,131433.0,134513.0,138438.0,142071.0,145846.0,149621.0,154696.0,160322.0,165824.0,171714.0,176580.0,182033.0,185345.0,187471.0,187670.0,188202.0,188884.0,189837.0,189933.0,189107.0,188003.0,186471.0,185781.0,184409.0,183573.0,182707.0,182885.0,183140.0,183736.0,183576.0,182674.0,181490.0,180464.0,179319.0,177669.0,174850.0,172093.0,169180.0,165905.0,162505.0,158220.0,155373.0,152493.0,149845.0,146314.0,143024.0,140652.0,138550.0,136370.0,134357.0,132849.0,131011.0,128815.0,125814.0,123339.0,121549.0,119932.0,118454.0,115614.0,114155.0,112746.0,111977.0,110135.0,108260.0,107140.0,105856.0,104569.0,101957.0,99900.0,97471.0,96177.0,94419.0,92665.0,90698.0,89320.0,88650.0,87269.0,85790.0,84103.0,83470.0,83094.0,82990.0,82977.0,82946.0,83702.0,84143.0,85074.0,85510.0,87339.0,89772.0,92368.0,94528.0,96604.0,99113.0,101500.0,104143.0,105657.0,107548.0,108691.0,110745.0,112114.0,113490.0,115192.0,117387.0,119196.0,120646.0,121643.0,121934.0,122815.0,123967.0,125795.0,126195.0,126071.0,125855.0,125874.0,125563.0,125502.0,125237.0,125626.0,126623.0,127783.0,128255.0,128543.0,129688.0,131094.0,132347.0,132969.0,134110.0,135086.0,136207.0,136635.0,137033.0,137517.0,138815.0,139698.0,140316.0,140930.0,141733.0,142739.0,143164.0,144049.0,144987.0,146537.0,147945.0,149006.0,149570.0,150435.0,151605.0,152857.0,153951.0,155158.0,156694.0,157757.0,158975.0,160061.0,161300.0,162312.0,163606.0,165204.0,166621.0,167980.0,169457.0,170981.0,172387.0,173552.0,174791.0,175785.0,176700.0,177749.0,178936.0,180086.0,181057.0,181540.0,182544.0,183903.0,185424.0,186730.0,187611.0,188814.0,190148.0,191777.0,193361.0,194856.0,196679.0,199080.0,201191.0,203129.0,205136.0,207757.0,210873.0,214105.0
2841,4,San Diego County,County,CA,CA,San Diego-Carlsbad,06,073,135578.0,135223.0,134979.0,134480.0,134150.0,133812.0,133452.0,132951.0,132462.0,132103.0,131866.0,131584.0,131231.0,131038.0,131026.0,131164.0,131214.0,131334.0,131708.0,132441.0,133425.0,134289.0,135197.0,136299.0,137783.0,139314.0,140702.0,142008.0,143348.0,144941.0,146349.0,147852.0,149234.0,150797.0,152213.0,153632.0,154824.0,156066.0,157261.0,158573.0,160003.0,161260.0,162825.0,164218.0,165621.0,167214.0,169061.0,171140.0,173402.0,175565.0,177774.0,179822.0,182016.0,184990.0,188146.0,191474.0,194544.0,197273.0,200157.0,202902.0,205562.0,208668.0,212258.0,216373.0,219864.0,222580.0,224496.0,226482.0,228742.0,231342.0,234018.0,236456.0,239118.0,241529.0,243956.0,246518.0,249688.0,253424.0,257809.0,262678.0,267328.0,272238.0,276836.0,282944.0,288029.0,292680.0,296644.0,300848.0,305283.0,308969.0,313657.0,317825.0,322646.0,326709.0,331576.0,334473.0,339731.0,346477.0,353619.0,359405.0,364896.0,372661.0,379657.0,386337.0,393213.0,400556.0,406466.0,412439.0,415640.0,418676.0,422665.0,428004.0,432422.0,433767.0,434636.0,435847.0,436265.0,435987.0,435338.0,435083.0,435886.0,435169.0,434799.0,432982.0,432687.0,431008.0,428920.0,425163.0,422235.0,419384.0,417847.0,414779.0,412312.0,409646.0,404948.0,400185.0,394964.0,392421.0,389405.0,387706.0,384993.0,381959.0,377309.0,373107.0,367279.0,360673.0,353491.0,348916.0,342991.0,338342.0,331809.0,326338.0,318412.0,311784.0,304835.0,299572.0,294833.0,292127.0,290720.0,286369.0,284148.0,279277.0,278399.0,276124.0,277653.0,278551.0,281009.0,282001.0,283178.0,283113.0,283534.0,285040.0,284583.0,284354.0,282478.0,281943.0,279963.0,277412.0,274284.0,272461.0,270199.0,268356.0,265416.0,263751.0,262113.0,261071.0,259392.0,256793.0,254547.0,253117.0,252450.0,250636.0,250022.0,249551.0,250139.0,249447.0,249987.0,250913.0,252438.0,254315.0,256998.0,260254.0,263363.0,268123.0,271882.0,275528.0,280164.0,286446.0,293030.0,299751.0,306575.0,314456.0,319445.0,323214.0,325727.0,328329.0,332511.0,337635.0,338757.0,338593.0,337025.0,337486.0,338515.0,337327.0,338174.0,338979.0,342134.0,343201.0,342375.0,342110.0,345801.0,349146.0,352439.0,352940.0,353978.0,355574.0,357587.0,359872.0,361892.0,365257.0,370608.0,372435.0,371847.0,371934.0,373372.0,376374.0,377472.0,380855.0,383830.0,387484.0,389851.0,392088.0,392092.0,394644.0,398514.0,403574.0,408303.0,411492.0,414500.0,415883.0,418638.0,421701.0,424297.0,427068.0,432554.0,437960.0,441487.0,441478.0,441524.0,443143.0,445810.0,448298.0,448927.0,448968.0,449006.0,448666.0,446153.0,444201.0,443059.0,445186.0,446860.0,449732.0,451782.0,452858.0,452403.0,452023.0,453056.0,454983.0,457764.0,459832.0,462276.0,463975.0,466384.0,467703.0,469608.0,473019.0,478647.0,484823.0
1286,5,Orange County,County,CA,CA,Los Angeles-Long Beach-Anaheim,06,059,165820.0,166235.0,165985.0,165629.0,164949.0,164298.0,163768.0,163318.0,162995.0,162954.0,162767.0,163022.0,163135.0,162675.0,162547.0,162735.0,163693.0,164683.0,165659.0,166454.0,167480.0,168140.0,169340.0,170039.0,171377.0,173072.0,174830.0,176504.0,177959.0,179620.0,181447.0,183882.0,185920.0,188116.0,189816.0,191566.0,193138.0,194654.0,196415.0,198013.0,199538.0,201097.0,202418.0,203368.0,204426.0,205837.0,207900.0,210269.0,212068.0,214115.0,216011.0,218561.0,220905.0,223481.0,226145.0,228885.0,231551.0,234455.0,237133.0,240018.0,242838.0,245905.0,248769.0,251757.0,254612.0,257070.0,259412.0,261750.0,264807.0,267681.0,270426.0,273073.0,275964.0,278827.0,281803.0,284812.0,288170.0,292370.0,297387.0,302776.0,307497.0,311964.0,316804.0,322108.0,327000.0,331491.0,335131.0,339674.0,344261.0,348449.0,352830.0,358389.0,366081.0,374066.0,382724.0,389345.0,397150.0,406362.0,417695.0,428338.0,439730.0,452466.0,463484.0,471243.0,475464.0,480464.0,484929.0,491456.0,498013.0,502994.0,508956.0,513894.0,519700.0,522369.0,528171.0,534374.0,542694.0,547902.0,552419.0,558320.0,561857.0,566498.0,567261.0,570896.0,572026.0,573034.0,570310.0,570192.0,569393.0,570386.0,567944.0,565150.0,565216.0,566259.0,566043.0,562571.0,558155.0,554267.0,546729.0,536900.0,524639.0,516005.0,512154.0,506117.0,497605.0,482382.0,472417.0,460499.0,451700.0,443440.0,441503.0,438759.0,436274.0,428849.0,419946.0,410127.0,403365.0,401879.0,399138.0,395647.0,391451.0,387621.0,383324.0,380446.0,380081.0,381321.0,382400.0,384183.0,381671.0,378083.0,372856.0,374081.0,374584.0,373884.0,369431.0,365902.0,362048.0,358394.0,352979.0,348677.0,347138.0,346580.0,345420.0,341196.0,336157.0,333127.0,332035.0,330576.0,327488.0,324843.0,324054.0,323440.0,321116.0,318021.0,316790.0,316278.0,317507.0,317924.0,320859.0,324154.0,328487.0,332447.0,336333.0,340274.0,347436.0,356091.0,366497.0,375982.0,385875.0,395435.0,401029.0,406435.0,411433.0,417598.0,423401.0,428684.0,431674.0,432785.0,430651.0,429868.0,428079.0,427555.0,427614.0,426617.0,426884.0,426576.0,428406.0,429466.0,431273.0,433671.0,436740.0,439845.0,441483.0,443212.0,445469.0,448701.0,451892.0,454745.0,455556.0,458414.0,459746.0,462384.0,463748.0,464462.0,466873.0,467625.0,470980.0,473508.0,474920.0,475480.0,477629.0,479103.0,482557.0,483987.0,487063.0,489011.0,491331.0,494877.0,496680.0,498300.0,500846.0,504234.0,508360.0,512211.0,514696.0,516891.0,518470.0,522144.0,525432.0,529238.0,529978.0,530163.0,528619.0,529361.0,529567.0,529215.0,527493.0,525591.0,523769.0,522752.0,524093.0,525146.0,526878.0,526391.0,527992.0,527960.0,528253.0,528016.0,530050.0,532853.0,535788.0,537581.0,537819.0,538035.0,539701.0,543688.0,547014.0,550653.0
581,6,Kings County,County,NY,NY,New York-Newark-Jersey City,36,047,123178.0,123275.0,123157.0,123302.0,123536.0,123851.0,124255.0,124568.0,125031.0,125080.0,125165.0,125199.0,125619.0,126131.0,127043.0,127810.0,128501.0,129173.0,129529.0,130206.0,130733.0,131844.0,132705.0,133696.0,134605.0,135398.0,136194.0,136643.0,137197.0,137632.0,138543.0,139351.0,140464.0,141709.0,143705.0,145682.0,147163.0,148492.0,149489.0,150723.0,151987.0,153734.0,155633.0,157430.0,158514.0,159760.0,160331.0,161275.0,161952.0,163128.0,164592.0,166876.0,169332.0,171844.0,174373.0,176804.0,180003.0,182896.0,186127.0,188594.0,190293.0,192064.0,193907.0,196469.0,198891.0,201226.0,202770.0,204616.0,206336.0,208490.0,211075.0,214408.0,220122.0,225414.0,229837.0,231718.0,232432.0,233389.0,235091.0,238622.0,241531.0,244128.0,245105.0,246458.0,246987.0,248490.0,251383.0,255900.0,260861.0,265141.0,266937.0,265677.0,263471.0,262426.0,264193.0,266117.0,269651.0,271999.0,273737.0,273273.0,275197.0,276900.0,281941.0,286041.0,294291.0,300733.0,307967.0,312972.0,315638.0,318696.0,324168.0,331702.0,337108.0,340733.0,345216.0,351491.0,358314.0,364922.0,368649.0,372938.0,375869.0,380092.0,378006.0,379668.0,380850.0,388171.0,391386.0,394656.0,392365.0,392075.0,390403.0,391023.0,392088.0,392155.0,395650.0,395678.0,397401.0,395269.0,395265.0,395978.0,395612.0,394686.0,394637.0,395260.0,396730.0,397497.0,398917.0,398796.0,397305.0,395502.0,393191.0,390907.0,390520.0,389949.0,389439.0,385984.0,382081.0,377157.0,374081.0,371139.0,368834.0,365308.0,361020.0,357663.0,354847.0,352927.0,351832.0,352474.0,354823.0,358999.0,356705.0,354232.0,351583.0,354498.0,359086.0,360860.0,362057.0,361121.0,359887.0,357487.0,354810.0,352385.0,356441.0,360317.0,363618.0,361970.0,360436.0,360473.0,361412.0,363725.0,365222.0,367081.0,367664.0,367673.0,366536.0,367307.0,368493.0,370082.0,371137.0,372774.0,373708.0,374950.0,378485.0,383058.0,388067.0,391908.0,394017.0,394723.0,396400.0,400264.0,403910.0,407164.0,412242.0,417266.0,421148.0,423989.0,427626.0,433018.0,438243.0,443605.0,448011.0,451995.0,456452.0,461373.0,464388.0,467472.0,468955.0,471473.0,474619.0,478350.0,483064.0,488692.0,494588.0,499196.0,502232.0,504493.0,508205.0,512048.0,516787.0,519900.0,520067.0,519050.0,518455.0,518594.0,518829.0,520256.0,522976.0,525739.0,526381.0,525703.0,526309.0,528386.0,532224.0,535441.0,538849.0,542202.0,545197.0,546512.0,547523.0,549639.0,554364.0,559332.0,562284.0,564436.0,566692.0,570274.0,571611.0,571565.0,571822.0,574244.0,577099.0,579608.0,580506.0,583132.0,587032.0,591278.0,594310.0,596045.0,596996.0,598507.0,599793.0,601712.0,602078.0,600538.0,599650.0,596629.0,593619.0,589472.0,586964.0,584997.0,584746.0,584921.0,585352.0,584758.0,585308.0,587450.0,589758.0,593234.0
